rating,rank,cover_url,is_playable,id,types,regions,title,url,release_date,actor_count,vote_count,score,actors,is_watched
7.2 35,616,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1263805341.jpg,True,5993185,剧情 爱情 奇幻,中国大陆 中国台湾,星空,https://movie.douban.com/subject/5993185/,2011-11-03,8,121976,7.2,徐娇 林晖闵 刘若英 庾澄庆 桂纶镁 蔡淑臻 曾江 石锦航,False
7.2 35,617,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p591951327.jpg,True,1819388,动作 爱情 奇幻 冒险,美国,波斯王子：时之刃,https://movie.douban.com/subject/1819388/,2010-05-28,22,104586,7.2,杰克·吉伦哈尔 杰玛·阿特登 本·金斯利 阿尔弗雷德·莫里纳 史蒂夫·图森特 托比·凯贝尔 理查德·柯伊尔 罗纳德·皮卡普 瑞斯·里奇 吉斯利·厄恩·加达松 Claudio Pacifico Thomas DuPont 弗拉基米尔·弗迪克 Selva Rasalingam 达尔文·肖 罗汉·希瓦 Stephen A. Pope 法尔扎纳·杜阿·鄂雷恩 Emmanuel Akintunde Craig Braginsky 若昂·科斯塔·梅内塞斯 Stephen Modell,False
7.2 35,618,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p635955614.jpg,True,1892531,剧情 惊悚 家庭 奇幻,美国 英国 新西兰,可爱的骨头,https://movie.douban.com/subject/1892531/,2009-12-26,28,97468,7.2,西尔莎·罗南 马克·沃尔伯格 蕾切尔·薇兹 苏珊·萨兰登 斯坦利·图齐 迈克尔·因佩里奥利 杰克·阿贝尔 瑞斯·里奇 李·米勒 大卫罗姆 司徒少英 查理·塞斯顿 安德鲁·詹姆斯·艾伦 阿曼达·米夏卡 罗丝·麦克莱弗 理查德·格拉夫 斯蒂芬妮娅·欧文 考特尼·巴克斯特 大卫·尼尔里姆 罗伯特·比齐克 罗宾·马尔科姆 理查德·怀特赛德 斯丁克·费舍尔 格伦·德雷克 布鲁斯·菲利普斯 马克西米连·劳 彼得·杰克逊 汤姆·麦卡锡,False
7.2 40,619,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p884990120.jpg,True,2159331,喜剧 动画 奇幻,美国 比利时,蓝精灵,https://movie.douban.com/subject/2159331/,2011-08-10,19,94674,7.2,尼尔·帕特里克·哈里斯 杰玛·梅斯 汉克·阿扎利亚 乔纳森·温特斯 凯蒂·派瑞 艾伦·卡明 乔治·洛佩兹 保罗·雷宾斯 基南·汤普森 B·J·诺瓦克 杰夫·福克斯沃西 沃尔夫冈·帕克 索菲娅·维加拉 安东·叶利钦 弗兰克·维尔克 奥利维亚·巴勒莫 约翰·奥利弗 知念侑李 何恺鹏,False
7.2 35,620,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2554394952.jpg,True,1294927,剧情 奇幻 爱情,中国香港,星愿,https://movie.douban.com/subject/1294927/,1999-08-21,9,86463,7.2,任贤齐 张柏芝 苏永康 陈逸宁 邓萃雯 曾志伟 葛民辉 林珊珊 陈宝骏,False
7.2 35,621,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1827627208.jpg,True,1309136,剧情 动作 奇幻 惊悚,捷克 美国,范海辛,https://movie.douban.com/subject/1309136/,2004-05-03,20,81692,7.2,休·杰克曼 凯特·贝金赛尔 理查德·劳斯伯格 大卫·文翰 舒勒·汉斯利 埃伦娜·安纳亚 威尔·坎普 凯文·J·奥康纳 艾伦·阿姆斯特朗 希薇娅·克洛卡 约希·麦兰 汤姆·费舍尔 萨缪尔·韦斯特 罗彼·考特拉尼 Dana Moravková 马雷克·瓦苏特 Laurence Racine 马丁·科勒巴 Allison Queal 宫迫博之,False
7.2 40,622,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2511434383.jpg,True,26742730,剧情 奇幻,日本,浪矢解忧杂货店,https://movie.douban.com/subject/26742730/,2018-02-02,16,70269,7.2,山田凉介 村上虹郎 宽一郎 成海璃子 门胁麦 林遣都 铃木梨央 山下莉绪 手塚通 中村治雄 萩原圣人 小林薰 吉行和子 尾野真千子 西田敏行 孔祥艾,False
7.2 40,623,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p620204954.jpg,True,1451911,喜剧 奇幻 悬疑 爱情,英国 美国,独家新闻,https://movie.douban.com/subject/1451911/,2006-07-28,30,42010,7.2,斯嘉丽·约翰逊 休·杰克曼 伍迪·艾伦 伊恩·麦柯肖恩 萝玛拉·嘉瑞 玛格丽特·提扎克 约翰·斯坦丁 保拉·威尔科克斯 费奈拉·伍尔加 罗宾克尔 凯文·麦克纳利 理查德·约翰逊 克里斯托弗戈德温 查尔斯·丹斯 大卫·施奈德 桑吉夫·巴哈斯卡 梅拉·沙尔 卡罗琳·布莱奇斯顿 朱利安·格洛弗 马特·戴 约翰·莱特 菲尔康威尔 鲁珀特·弗雷泽 莫亚布雷迪 琳达巴伦 伊丽莎白·贝林顿 亚历山大·阿姆斯特朗 马克·希普 安东尼·海德 维多利亚·汉密尔顿,False
7.2 35,624,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2220872415.jpg,True,1306802,喜剧 家庭 奇幻 冒险,美国,精灵鼠小弟2,https://movie.douban.com/subject/1306802/,2002-08-15,20,37972,7.2,迈克尔·J·福克斯 吉娜·戴维斯 休·劳瑞 詹姆斯·伍兹 斯蒂夫·扎恩 内森·连恩 安吉洛·马萨利 米歇尔·默多卡 布拉德·加内特 Anna Hoelck Kevin Olson 瑞秋·哈里斯 阿达尔·拉莫内斯 戴连·克里斯托福 马克·约翰·杰弗瑞 乔纳森·利普尼基 Amelia Marshall 梅兰尼·格里菲斯 玛莉亚·班福德 Ashley Hoelck,False
7.2 40,625,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p581343062.jpg,False,1294789,剧情 奇幻 恐怖 悬疑 惊悚,法国 西班牙 美国,第九道门,https://movie.douban.com/subject/1294789/,1999-08-25,12,36098,7.2,约翰尼·德普 弗兰克·兰格拉 莉娜·奥琳 艾玛纽尔·塞尼耶 芭芭拉·杰夫德 杰克·泰勒 何塞·洛佩斯·罗德罗 詹姆斯·拉索 威利霍尔特 艾伦·加菲尔德 雅克·达克米纳 丽贝卡·保利,False
7.2 40,626,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2436217927.jpg,True,26762709,剧情 科幻 动画 奇幻 冒险,日本,最终幻想15：王者之剑,https://movie.douban.com/subject/26762709/,2017-03-10,25,32132,7.2,亚伦·保尔 肖恩·宾 琳娜·海蒂 戴维·甘特 达林·德·保罗 特雷弗·德瓦 阿德里安·布薛特 连姆·穆尔维 约翰·德米塔 安德里亚·提瓦塔 托德·哈伯空 亚当·克罗斯代尔 克里斯托弗·L·帕森 雷·蔡斯 绫野刚 艾米·史尔斯 Alexa Kahn 乔恩·坎普林 关智一 山寺宏一 小松史法 鹿糠光明 维尔·博登 尼尔·纽伯恩 张琦,False
7.2 40,627,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2459834795.jpg,False,1302673,喜剧 奇幻 爱情,中国香港,人鱼传说,https://movie.douban.com/subject/1302673/,1994-11-10,10,27913,7.2,郑伊健 钟丽缇 金城武 麦家琪 郑则仕 陈国新 苑琼丹 刘兆铭 高翰文 罗雪玲,False
7.2 35,628,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2572123509.jpg,False,30143336,奇幻 惊悚 恐怖,加拿大 美国,灯塔,https://movie.douban.com/subject/30143336/,2019-05-19,4,27682,7.2,威廉·达福 罗伯特·帕丁森 瓦莱丽娅·卡拉曼 洛根·霍克斯,False
